id,price,accommodates,bedrooms,number_of_reviews,room_type
1509075947347075877,1816.0,2,1.0,0,Entire home/apt
733502413065131171,695.0,4,2.0,99,Entire home/apt
13110981,1343.0,4,2.0,4,Entire home/apt
823356073389698384,853.0,3,1.0,90,Entire home/apt
747508740240585687,700.0,2,1.0,9,Shared room
4103618,717.0,2,1.0,176,Entire home/apt
31236565,1018.0,4,2.0,18,Entire home/apt
36843482,902.0,2,1.0,155,Entire home/apt
24287835,1557.0,2,0.0,94,Entire home/apt
1461257085387320717,1703.0,3,1.0,4,Entire home/apt
681252032170919524,727.0,2,1.0,46,Entire home/apt
897423803783707070,1043.0,2,1.0,128,Entire home/apt
28738598,1050.0,6,3.0,18,Entire home/apt
1150807242098860371,1250.0,2,1.0,29,Entire home/apt
904287897556331787,4456.0,4,2.0,6,Entire home/apt
910055042100584128,1313.0,3,1.0,40,Entire home/apt
694086441853087672,1816.0,4,1.0,18,Entire home/apt
22194883,1792.0,5,2.0,437,Entire home/apt
1366778349965350587,718.0,4,1.0,19,Entire home/apt
725289300322111762,1465.0,4,2.0,146,Entire home/apt
52843884,3133.0,6,2.0,124,Entire home/apt
1500853706039328917,736.0,2,1.0,3,Entire home/apt
52240001,2160.0,5,3.0,1,Entire home/apt
988612659112088013,3610.0,3,2.0,2,Entire home/apt
10069785,594.0,1,1.0,22,Private room
1409724919153126098,436.0,1,1.0,18,Private room
1406945958844415514,929.0,5,2.0,5,Entire home/apt
988472416519121703,600.0,2,1.0,29,Private room
1471997961735268632,234.0,10,1.0,1,Shared room
1072000345108869010,1363.0,5,2.0,91,Entire home/apt
28075835,1523.0,6,2.0,289,Entire home/apt
47848004,2605.0,4,2.0,135,Entire home/apt
34814520,1708.0,6,3.0,176,Entire home/apt
1416916346932997787,1809.0,2,1.0,2,Entire home/apt
40700002,2629.0,5,2.0,134,Entire home/apt
53230442,3607.0,4,2.0,143,Entire home/apt
974708761781423006,772.0,4,2.0,105,Entire home/apt
1447933502720958800,1736.0,4,2.0,1,Entire home/apt
905042058210312602,1120.0,3,2.0,0,Private room
1346502876272500484,1086.0,4,2.0,64,Entire home/apt
1329855712491620552,800.0,2,1.0,2,Entire home/apt
567489811289479822,1349.0,4,1.0,69,Entire home/apt
45899608,368.0,2,1.0,15,Private room
1013718521379586419,1854.0,4,2.0,7,Entire home/apt
615279646456713362,1311.0,3,1.0,23,Entire home/apt
36387099,1202.0,2,1.0,100,Entire home/apt
1368369044901885374,1739.0,2,1.0,14,Entire home/apt
1466052307654431325,401.0,1,1.0,0,Private room
1024059708232807627,1126.0,3,1.0,6,Private room
1517009038291359373,389.0,2,1.0,0,Private room
19435144,427.0,2,1.0,364,Private room
1495675144486190663,432.0,1,1.0,0,Private room
934912699891353856,3944.0,8,4.0,19,Entire home/apt
39578415,925.0,2,2.0,65,Entire home/apt
1454580984070162367,350.0,1,1.0,0,Private room
1055331673706707955,264.0,2,1.0,0,Private room
881791709606240439,1200.0,2,1.0,2,Private room
1287693214309851805,723.0,2,1.0,10,Entire home/apt
977869631665018075,814.0,2,1.0,52,Private room
19246801,383.0,2,1.0,129,Private room
1189142615535153493,275.0,2,1.0,1,Private room
1338546416879451012,726.0,4,2.0,20,Entire home/apt
930576133018636863,4185.0,2,1.0,0,Private room
45563208,3291.0,4,2.0,9,Entire home/apt
31307837,692.0,4,1.0,9,Hotel room
17347776,2367.0,2,1.0,2,Private room
590908726664076760,1573.0,4,1.0,123,Entire home/apt
48011307,658.0,2,1.0,50,Entire home/apt
25785899,932.0,6,3.0,177,Entire home/apt
45284591,1178.0,2,1.0,17,Entire home/apt
1143084624772790061,4553.0,8,3.0,69,Entire home/apt
48867986,3600.0,2,1.0,1,Private room
1503160164425979104,1922.0,2,1.0,6,Entire home/apt
1421086354957452613,753.0,4,1.0,4,Entire home/apt
48614960,1102.0,2,1.0,123,Entire home/apt
1161616206074425668,1250.0,2,1.0,15,Entire home/apt
1397311225534774413,1750.0,4,2.0,11,Entire home/apt
1272678887009075466,1479.0,4,1.0,2,Entire home/apt
33663277,1871.0,6,2.0,16,Private room
1137804544685269164,1241.0,3,1.0,5,Entire home/apt
1261869920226062416,976.0,2,1.0,1,Entire home/apt
912300781012595520,450.0,1,1.0,2,Private room
38461429,1980.0,5,2.0,32,Entire home/apt
1288676193064695801,2550.0,2,1.0,9,Entire home/apt
983953434651494946,1648.0,4,1.0,26,Entire home/apt
966043592262810546,1700.0,1,1.0,3,Private room
985541838106087635,729.0,3,1.0,28,Entire home/apt
1345815108638819037,1247.0,2,1.0,24,Entire home/apt
1471068896682773862,435.0,3,1.0,12,Entire home/apt
36728509,851.0,3,1.0,27,Entire home/apt
1482994084629979577,2358.0,2,1.0,0,Entire home/apt
35716380,400.0,1,1.0,48,Private room
1467092794523837696,3931.0,4,2.0,0,Entire home/apt
832663736508456246,250.0,1,1.0,0,Private room
831892014035039490,411.0,1,3.0,1,Private room
1373537653573368545,795.0,3,1.0,15,Entire home/apt
24630645,1900.0,5,2.0,1,Entire home/apt
30530005,560.0,2,1.0,47,Private room
1422564820948820024,851.0,4,2.0,12,Entire home/apt
45335248,1772.0,2,1.0,2,Entire home/apt
831812808447599636,1290.0,4,1.0,34,Entire home/apt
48623021,354.0,1,1.0,5,Private room
1285687412472547053,535.0,4,1.0,39,Entire home/apt
1328567774413269585,905.0,2,1.0,17,Entire home/apt
1248038152510103663,1793.0,4,2.0,31,Entire home/apt
549255695101615162,2761.0,2,1.0,0,Private room
1244032440324241132,1635.0,2,1.0,7,Entire home/apt
988590878321371402,765.0,2,1.0,49,Private room
1353872674869183216,1427.0,4,2.0,5,Entire home/apt
858102307319590001,632.0,2,1.0,40,Entire home/apt
53463938,1200.0,2,1.0,70,Entire home/apt
52582252,2204.0,4,2.0,21,Entire home/apt
1255292327665760922,1235.0,1,1.0,3,Private room
1158249129497231771,580.0,2,1.0,41,Private room
1487053308671590254,1704.0,2,1.0,0,Hotel room
1132222050684631369,1281.0,2,1.0,42,Entire home/apt
3624106,774.0,3,1.0,29,Private room
1044177357593305768,2342.0,4,2.0,20,Entire home/apt
600877857995595614,1120.0,3,1.0,89,Private room
33556876,4051.0,7,4.0,229,Entire home/apt
48138395,3325.0,4,2.0,46,Entire home/apt
46334698,1116.0,6,3.0,218,Entire home/apt
1172825335351183777,885.0,4,1.0,44,Entire home/apt
837146175025963557,907.0,2,1.0,0,Entire home/apt
47785071,3046.0,2,0.0,0,Private room
1416756542401837655,1215.0,4,1.0,23,Entire home/apt
577084687644662821,630.0,1,1.0,6,Private room
1508401508560967118,288.0,2,1.0,0,Entire home/apt
736320783509197818,3683.0,8,3.0,85,Entire home/apt
36872067,1254.0,6,2.0,176,Entire home/apt
1109543111201517254,1962.0,8,2.0,23,Entire home/apt
30063299,729.0,3,1.0,322,Entire home/apt
1040900066526498869,620.0,2,1.0,28,Private room
1111523704078974013,1583.0,6,1.0,39,Entire home/apt
805791078787073897,488.0,2,1.0,60,Private room
1440739102422319989,2226.0,4,2.0,11,Entire home/apt
26556101,1065.0,2,1.0,13,Entire home/apt
1434724383684921400,740.0,2,1.0,1,Private room
929968656204683670,345.0,2,2.0,157,Private room
45469172,2303.0,6,3.0,134,Entire home/apt
1216735734898748056,1611.0,4,2.0,29,Entire home/apt
1478385436916069123,352.0,1,1.0,0,Private room
52729414,378.0,1,1.0,12,Private room
1501885077391100982,322.0,2,1.0,2,Private room
1440066016619491481,4336.0,7,4.0,0,Entire home/apt
1290707690851015244,2070.0,3,1.0,38,Entire home/apt
547357923883121506,504.0,2,1.0,9,Private room
1244596842972949645,6939.0,12,3.0,33,Entire home/apt
1119231960654063354,2640.0,16,1.0,0,Entire home/apt
1337777123467772559,2017.0,7,3.0,7,Entire home/apt
54007252,1412.0,4,2.0,38,Entire home/apt
653810945071976783,292.0,2,1.0,45,Private room
735359237816251073,5940.0,16,3.0,35,Entire home/apt
919907582389614653,790.0,2,2.0,11,Entire home/apt
1274033332383908980,1084.0,4,2.0,14,Entire home/apt
1492070052501422967,791.0,2,1.0,1,Entire home/apt
28627420,1738.0,4,2.0,13,Entire home/apt
46223791,850.0,2,1.0,36,Private room
834143531241703935,627.0,4,2.0,43,Entire home/apt
1257236512124925862,679.0,2,1.0,57,Private room
28385767,1535.0,6,4.0,106,Entire home/apt
7842990,1192.0,2,2.0,56,Entire home/apt
817309194738409391,268.0,1,1.0,5,Private room
1515534509846893815,1176.0,5,2.0,0,Entire home/apt
1413064171792947365,227.0,2,1.0,12,Private room
1212642540407320197,534.0,2,1.0,23,Private room
17604553,1253.0,5,3.0,326,Entire home/apt
51326458,648.0,2,1.0,2,Private room
1432684720409574025,1461.0,6,2.0,2,Entire home/apt
895622586509744300,900.0,2,1.0,140,Private room
46455342,1180.0,8,3.0,446,Entire home/apt
1078877460905908073,822.0,2,1.0,2,Entire home/apt
1467449355071553149,1360.0,2,1.0,1,Private room
20067108,1669.0,3,1.0,108,Entire home/apt
1065281102897154711,1463.0,4,2.0,122,Entire home/apt
43477121,567.0,1,1.0,157,Private room
668767639968843168,1400.0,4,2.0,1,Entire home/apt
854345774633938620,355.0,2,1.0,14,Private room
8578441,1150.0,3,2.0,40,Entire home/apt
746607408128953920,1567.0,4,2.0,90,Entire home/apt
903042317630025120,536.0,2,1.0,0,Private room
53212039,684.0,4,2.0,13,Entire home/apt
49730811,708.0,2,1.0,183,Private room
1045837366974007004,2076.0,2,1.0,0,Private room
50171234,880.0,3,1.0,65,Entire home/apt
1439887282739778394,2347.0,5,3.0,0,Entire home/apt
26476676,1843.0,4,2.0,120,Entire home/apt
1387007491749219736,637.0,2,1.0,3,Private room
1147904879927030218,1708.0,2,1.0,79,Entire home/apt
1196531957946587877,1815.0,11,5.0,7,Entire home/apt
1436465182719268163,1050.0,3,1.0,4,Entire home/apt
1352190482877580303,1459.0,4,2.0,4,Entire home/apt
881472615430254056,1338.0,4,2.0,45,Entire home/apt
52905822,360.0,1,3.0,1,Private room
1386642037567884652,600.0,2,1.0,4,Private room
776184249334415174,2233.0,9,3.0,72,Entire home/apt
638872317778086747,512.0,1,1.0,15,Private room
691573845194060594,494.0,4,2.0,276,Entire home/apt
1321674604650037416,650.0,2,1.0,0,Private room
1422121844020939264,350.0,2,0.0,17,Private room
47781924,803.0,4,2.0,558,Entire home/apt
1148990211500508371,719.0,2,1.0,33,Private room
1113054861903925439,1493.0,2,1.0,49,Entire home/apt
600888157195734047,1097.0,2,1.0,13,Entire home/apt
766073233666194481,853.0,2,0.0,107,Entire home/apt
1194505876815027347,279.0,1,1.0,6,Private room
1503943797819898826,5534.0,10,4.0,0,Entire home/apt
1341501943745973864,2234.0,6,2.0,6,Entire home/apt
42294290,663.0,2,1.0,23,Private room
1441788190589819608,1757.0,5,2.0,14,Entire home/apt
1326743655428482605,493.0,4,1.0,26,Private room
1487301133513495207,528.0,1,1.0,1,Private room
929983767662892769,1339.0,2,1.0,17,Entire home/apt
1136976965733113511,925.0,4,1.0,37,Entire home/apt
45068182,1310.0,2,1.0,64,Private room
970978929811465924,3264.0,2,1.0,10,Entire home/apt
1170408775519305680,419.0,2,1.0,112,Entire home/apt
1310991184055956019,3198.0,8,4.0,7,Entire home/apt
1201497841719596122,1546.0,4,2.0,38,Entire home/apt
1181402737296081714,665.0,2,1.0,48,Entire home/apt
1018338859744197559,1900.0,4,2.0,10,Entire home/apt
52923198,1024.0,2,1.0,61,Entire home/apt
1258265678705604163,1907.0,4,2.0,15,Entire home/apt
29990568,12000.0,4,3.0,0,Entire home/apt
1176867170764737432,8428.0,4,2.0,6,Entire home/apt
1102367460856200196,600.0,2,1.0,18,Private room
1513288319836299120,667.0,5,2.0,0,Entire home/apt
558951692249491098,1258.0,4,2.0,168,Entire home/apt
45758009,1304.0,4,1.0,203,Entire home/apt
1495381963579850788,1047.0,2,1.0,5,Entire home/apt
613873336515917141,1274.0,2,1.0,40,Entire home/apt
1442989718286270875,1500.0,2,1.0,0,Private room
1258874292362980675,1314.0,4,2.0,14,Entire home/apt
1431456632389151527,2844.0,2,1.0,7,Entire home/apt
1390920408738130394,773.0,2,1.0,13,Private room
850691624551884487,552.0,2,1.0,65,Private room
17765385,278.0,2,1.0,166,Private room
35616885,2025.0,6,3.0,88,Entire home/apt
1375385093393009609,1865.0,4,2.0,9,Entire home/apt
51987594,470.0,2,1.0,226,Private room
1376871886495411522,1218.0,4,2.0,4,Entire home/apt
46100125,402.0,2,1.0,43,Private room
1181223632116955463,667.0,2,1.0,6,Private room
805847587943804744,1993.0,4,1.0,24,Entire home/apt
39803280,664.0,1,1.0,67,Private room
54313450,971.0,3,1.0,211,Entire home/apt
49791196,1540.0,7,3.0,193,Entire home/apt
1217661485092093266,2022.0,2,1.0,3,Entire home/apt
1455232454972957931,622.0,2,0.0,2,Private room
32366921,1452.0,6,3.0,38,Entire home/apt
1336907623021913355,250.0,6,1.0,6,Shared room
38875670,844.0,4,2.0,20,Entire home/apt
1421212231460078836,451.0,1,1.0,8,Private room
965392864649536809,1666.0,4,2.0,65,Entire home/apt
1451078104553899376,476.0,2,1.0,1,Entire home/apt
51069237,916.0,2,1.0,80,Entire home/apt
53432742,404.0,2,1.0,124,Private room
1163939376518633305,2365.0,3,2.0,21,Entire home/apt
1100401477437534818,2842.0,8,3.0,50,Entire home/apt
1092953508716594403,839.0,2,1.0,380,Entire home/apt
1265362750382652247,1164.0,2,1.0,20,Entire home/apt
1453928702732542358,1099.0,6,3.0,3,Entire home/apt
1505962074513825438,1150.0,4,2.0,0,Entire home/apt
45911328,322.0,2,1.0,62,Private room
10255946,631.0,2,1.0,175,Entire home/apt
837765693680304283,2000.0,4,2.0,69,Entire home/apt
1246048063193393069,2235.0,4,2.0,46,Entire home/apt
1031465535847697412,992.0,2,1.0,39,Entire home/apt
1156167976328687971,1200.0,1,1.0,0,Private room
36037110,639.0,3,1.0,29,Entire home/apt
1414851931374161950,515.0,2,2.0,6,Private room
38539750,910.0,3,1.0,142,Entire home/apt
722480993016117860,3576.0,6,2.0,108,Entire home/apt
46359439,1554.0,2,1.0,186,Private room
1441621338069483832,556.0,2,1.0,0,Private room
1380457148394841473,1963.0,4,2.0,174,Entire home/apt
1094319223635032237,368.0,2,1.0,28,Private room
1330618619107105725,9228.0,4,1.0,0,Entire home/apt
1475452657541126489,203.0,1,1.0,13,Entire home/apt
8897587,2036.0,4,2.0,13,Entire home/apt
1234971753761358467,1350.0,3,1.0,14,Entire home/apt
750015022534061194,462.0,4,2.0,53,Entire home/apt
1506198226775129544,839.0,2,1.0,1,Entire home/apt
53483341,2166.0,5,2.0,90,Entire home/apt
1391493992368619658,333.0,1,1.0,11,Private room
53030084,325.0,1,1.0,32,Private room
1245824527042342870,723.0,4,1.0,7,Entire home/apt
16220104,3675.0,6,3.0,40,Entire home/apt
1380458147354706418,1494.0,2,1.0,665,Entire home/apt
39034022,691.0,4,2.0,46,Entire home/apt
21311657,1093.0,2,1.0,47,Entire home/apt
981252764880035270,724.0,4,2.0,70,Entire home/apt
753752448117605665,809.0,2,1.0,292,Private room
24960308,1077.0,2,1.0,373,Entire home/apt
1075560034927193057,1775.0,4,1.0,32,Entire home/apt
819484430182753407,1710.0,6,2.0,59,Entire home/apt
45494891,465.0,1,1.0,0,Private room
1100377100624469166,2100.0,5,2.0,5,Entire home/apt
47470922,5146.0,4,2.0,94,Entire home/apt
33162428,1170.0,3,2.0,22,Entire home/apt
51753266,1591.0,4,2.0,68,Entire home/apt
1210298588316042584,1090.0,2,1.0,1,Private room
1182666953100669185,758.0,4,2.0,6,Entire home/apt
54332420,395.0,1,1.0,205,Private room
1235213135354634949,1365.0,2,1.0,23,Entire home/apt
575942153354319565,1350.0,3,1.0,89,Entire home/apt
45881322,2043.0,2,1.0,52,Entire home/apt
38406748,606.0,2,1.0,197,Entire home/apt
50379649,458.0,2,1.0,43,Private room
932145117093460015,304.0,1,1.0,17,Private room
1430563688358231335,670.0,3,1.0,3,Private room
1151557874408945137,1480.0,2,1.0,0,Entire home/apt
1158375435458328978,3386.0,8,4.0,42,Entire home/apt
54294516,2058.0,8,4.0,98,Entire home/apt
1239988981482603439,814.0,4,1.0,1,Entire home/apt
31719178,913.0,2,1.0,47,Private room
816962743603177308,3000.0,4,2.0,0,Entire home/apt
590050027781649834,993.0,6,2.0,268,Entire home/apt
1313934454222527067,1462.0,4,2.0,11,Entire home/apt
1111080006347874563,5399.0,8,3.0,44,Entire home/apt
28773374,840.0,3,1.0,282,Entire home/apt
1132838583367866054,1700.0,4,2.0,62,Entire home/apt
27030996,412.0,2,1.0,155,Private room
600058606654604107,6852.0,5,2.0,10,Entire home/apt
603852545322213942,2100.0,6,2.0,33,Entire home/apt
33498681,570.0,2,1.0,92,Private room
1151678958157058329,790.0,4,2.0,9,Entire home/apt
1272458505310704827,984.0,2,1.0,29,Entire home/apt
37044269,2530.0,4,2.0,25,Entire home/apt
18961660,675.0,10,4.0,49,Entire home/apt
818389346583375538,1365.0,2,1.0,50,Entire home/apt
46336183,1186.0,2,1.0,120,Entire home/apt
43769786,668.0,2,1.0,1,Private room
1163964435459810856,735.0,2,1.0,8,Private room
1037719844522311272,172.0,1,1.0,0,Private room
52639824,1248.0,3,1.0,91,Entire home/apt
872158458712871246,726.0,4,1.0,4,Private room
1480601596023112839,941.0,2,1.0,1,Entire home/apt
816945954414997514,1600.0,2,1.0,0,Entire home/apt
9153157,475.0,2,1.0,162,Private room
51838274,1315.0,3,1.0,254,Entire home/apt
21526638,428.0,2,1.0,12,Private room
1516102976637073912,1623.0,2,1.0,0,Private room
898823156589184021,515.0,2,1.0,62,Entire home/apt
668053127544373061,12220.0,16,9.0,1,Entire home/apt
661682546225349478,1235.0,2,1.0,6,Private room
828269398423144755,948.0,2,1.0,60,Entire home/apt
1305215672160417475,2000.0,2,1.0,0,Private room
46195528,1672.0,4,2.0,76,Entire home/apt
1308724648775676996,1963.0,2,1.0,0,Entire home/apt
21531975,504.0,2,1.0,484,Entire home/apt
52388674,2851.0,4,3.0,0,Entire home/apt
811523902957720660,1296.0,4,1.0,0,Private room
20484669,1050.0,2,1.0,89,Private room
18474674,1222.0,3,1.0,143,Entire home/apt
1245170769281606960,1235.0,4,2.0,35,Entire home/apt
1021211015676914832,2536.0,3,1.0,8,Entire home/apt
1364730375685104859,1316.0,2,1.0,10,Entire home/apt
744382241323123131,908.0,2,1.0,41,Entire home/apt
827080963601955422,1258.0,10,3.0,30,Entire home/apt
931378477107092881,239.0,1,1.0,11,Private room
1003749961340353834,1368.0,4,2.0,33,Entire home/apt
812379364802800982,1300.0,2,1.0,0,Entire home/apt
6475335,333.0,2,1.0,114,Private room
16107421,722.0,4,1.0,122,Entire home/apt
13788743,214.0,1,1.0,48,Private room
1104728703356495232,769.0,4,1.0,99,Entire home/apt
913139674648290928,1059.0,4,2.0,44,Entire home/apt
974078897601465813,2955.0,2,1.0,5,Entire home/apt
23965650,1202.0,4,2.0,162,Entire home/apt
1376299970531361667,1045.0,2,1.0,1,Private room
48931980,698.0,1,1.0,0,Private room
47563806,1267.0,2,1.0,91,Private room
997263267330285467,614.0,2,1.0,76,Entire home/apt
950826162726892854,1143.0,2,1.0,15,Entire home/apt
246057,1056.0,2,1.0,313,Entire home/apt
1146526072962621528,1496.0,4,2.0,15,Entire home/apt
44125435,1605.0,2,1.0,37,Entire home/apt
1287906665452244445,460.0,4,1.0,15,Private room
36730636,718.0,2,1.0,42,Entire home/apt
1166005422816473902,4260.0,5,3.0,0,Entire home/apt
54274850,3610.0,15,4.0,60,Entire home/apt
1196281283118697032,4500.0,2,1.0,0,Private room
1168174173941960570,719.0,1,1.0,4,Private room
1487134976232640123,1235.0,3,2.0,0,Entire home/apt
1225324004480276426,469.0,2,1.0,22,Private room
1281966000757436079,980.0,2,1.0,48,Private room
1035808552903374403,548.0,2,1.0,109,Entire home/apt
42668120,1360.0,2,1.0,157,Entire home/apt
1293725668688469420,1230.0,2,1.0,25,Entire home/apt
30693536,688.0,5,2.0,67,Entire home/apt
952901670786829995,466.0,2,1.0,58,Private room
1308733360982476700,1371.0,2,1.0,28,Entire home/apt
1245561729926035547,524.0,2,1.0,14,Private room
1019125793585394415,1577.0,2,1.0,3,Private room
1508001202900197661,540.0,2,1.0,3,Private room
1345339304330948768,841.0,2,1.0,26,Private room
943817299144440225,2189.0,4,2.0,24,Entire home/apt
1506804537485410235,958.0,3,1.0,0,Entire home/apt
33942424,552.0,16,10.0,31,Private room
803546007064511793,1127.0,5,2.0,33,Entire home/apt
1184735839432365964,847.0,6,3.0,7,Entire home/apt
1197452516040260165,1395.0,4,2.0,13,Entire home/apt
1350813915313931416,1135.0,2,1.0,20,Entire home/apt
821202582556703798,521.0,2,1.0,226,Private room
1007970666292646998,1310.0,3,1.0,24,Entire home/apt
970978925201332683,3170.0,2,1.0,2,Entire home/apt
664513410284755635,2347.0,2,1.0,302,Private room
982686722638522687,553.0,3,1.0,75,Entire home/apt
46871082,1035.0,2,1.0,61,Entire home/apt
1112723398840327339,579.0,1,1.0,0,Private room
1306525661302065919,396.0,1,1.0,0,Private room
45469423,928.0,4,2.0,15,Entire home/apt
934748993551413527,1664.0,2,1.0,99,Entire home/apt
1255805274249914783,729.0,1,1.0,10,Private room
1209591611831166908,1031.0,4,1.0,23,Entire home/apt
1206856655508560897,1279.0,3,1.0,61,Entire home/apt
46025713,1091.0,2,2.0,6,Entire home/apt
1205117305227071728,750.0,1,1.0,1,Private room
1179053563900553128,1031.0,2,1.0,1,Private room
952243357543361582,675.0,8,2.0,7,Private room
897418623310740577,1842.0,4,2.0,107,Entire home/apt
686473413732567214,850.0,2,1.0,203,Entire home/apt
929150915255297941,1093.0,2,1.0,11,Private room
